stat.vsize,stat.endcode,statm.text,status.VmLib,class,stat.comm
1024000,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
966656,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
970752,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1134592,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1470464,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1470464,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1134592,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
565248,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
392044544,4866676,165,20504,A,(gedit)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,O,(scsi_eh_1)
582701056,4293884,25,6192,F,(bonobo-activati)
1474560,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
1458176,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
880640,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
264261632,139901006558652,83,20372,N,(httpd)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
1578704896,45805692,10160,51240,A,(chrome)
277606400,45805692,10160,18816,A,(chrome)
283463680,45805692,10160,20120,A,(chrome)
1010917376,45805692,10160,20120,A,(chrome)
0,0,0,0,K,(mpt_poll_0)
15183872,4369756,43,2028,N,(dnsmasq)
9195520,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
561152,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
10895360,4332916,34,1760,D,(udevd)
864256,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
868352,138354316,938,18446744073709500000,C,(linux-2.6.27.7)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
175169536,140430505962460,105,7192,O,(cupsd)
75210752,6380492,534,9860,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
182956032,4264604,18,5108,F,(gdm-session-wor)
156127232,4838188,158,5620,D,(gnome-keyring-d)
108130304,5048708,209,1716,C,(sh)
22503424,4216692,6,3152,D,(dbus-launch)
22007808,140604309025956,81,2136,D,(dbus-daemon)
56045568,140076501398516,26,6636,C,(ssh-agent)
238596096,4322260,32,15904,F,(xfce4-session)
137064448,4254540,15,4044,D,(gconfd-2)
24895488,4259124,16,3400,D,(xfconfd)
229044224,4517244,79,15048,F,(xfwm4)
205017088,4212068,5,14460,D,(xfsettingsd)
236167168,4346116,38,15612,F,(gnome-screensav)
405254144,4452884,64,18924,D,(xfdesktop)
297910272,4288900,24,15988,F,(xfce4-panel)
9482240,4280676,22,2552,D,(gam_server)
241532928,4231316,10,16896,F,(xfce4-settings-)
207663104,4230452,9,14832,O,(polkit-gnome-au)
311468032,4228660,9,18344,F,(xfce4-menu-plug)
119025664,4243844,13,14868,D,(im-settings-dae)
141844480,4330484,34,4292,D,(gvfsd)
259768320,4209644,4,15136,A,(thunar-tpa)
240705536,4750124,136,15416,O,(Thunar)
156127232,4838188,158,5620,D,(gnome-keyring-d)
41160704,4204004,3,4856,D,(gconf-im-settin)
314998784,4480556,70,18776,A,(gnome-terminal)
8298496,4204556,3,1648,C,(gnome-pty-helpe)
112578560,5048708,209,1764,C,(bash)
0,0,0,0,K,(migration/0)
108113920,5048708,209,1716,C,(run-mozilla.sh)
114823168,5048708,209,1768,C,(bash)
628236288,4276808,21,50900,A,(firefox)
65851392,4838188,158,5532,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
1011433472,45805692,10160,20120,A,(chrome)
675561472,45805692,10160,34804,A,(chrome)
101695488,140683166853068,120,7064,N,(sshd)
156127232,4838188,158,5620,D,(gnome-keyring-d)
101695488,140683166853068,120,7064,N,(sshd)
112705536,5048708,209,1764,C,(bash)
112852992,5048708,209,1768,C,(bash)
142917632,6380492,534,9860,O,(Xvnc)
156127232,4838188,158,5620,D,(gnome-keyring-d)
140398592,4384428,47,4872,F,(gdm-simple-slav)
203374592,140424577867748,6,13584,N,(snmpd)
156127232,4838188,158,5620,D,(gnome-keyring-d)
140402688,4384428,47,4872,F,(gdm-simple-slav)
182956032,4264604,18,5108,F,(gdm-session-wor)
22503424,4216692,6,3152,D,(dbus-launch)
156127232,4838188,158,5620,D,(gnome-keyring-d)
7102464,4203572,3,2504,F,(lxsession)
156127232,4838188,158,5620,D,(gnome-keyring-d)
56045568,140000571347956,26,6636,C,(ssh-agent)
45072384,4211012,5,4504,D,(menu-cached)
156127232,4838188,158,5620,D,(gnome-keyring-d)
95297536,140047626901516,40,2404,D,(auditd)
182956032,4264604,18,5108,F,(gdm-session-wor)
254484480,4467404,67,1940,D,(rsyslogd)
9244672,4217300,6,2520,D,(irqbalance)
13045760,4221420,7,4296,A,(a.out)
156127232,4838188,158,5620,D,(gnome-keyring-d)
26845184,140418843538596,81,2136,D,(dbus-daemon)
31780864,4305780,28,2496,O,(avahi-daemon)
28794880,4548788,87,3864,D,(hald)
3016527872,4327948,33,4736,D,(console-kit-dae)
0,0,0,0,K,(khungtaskd)
20533248,4208132,4,3292,D,(hald-runner)
22704128,4215716,6,3356,D,(hald-addon-inpu)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(kswapd0)
22700032,4214700,5,3356,D,(hald-addon-stor)
20221952,4206212,3,3004,D,(hald-addon-acpi)
156127232,4838188,158,5620,D,(gnome-keyring-d)
253575168,4403236,52,15788,F,(gnome-session)
95453184,4296320,25,2052,D,(pcscd)
65093632,140670920812492,120,6852,N,(sshd)
22466560,140622083895532,41,2784,D,(xinetd)
32841728,139843381417068,139,3996,D,(ntpd)
73564160,140384078251084,198,7484,D,(sendmail)
22503424,4216692,6,3152,D,(dbus-launch)
60567552,140131897701452,198,7352,D,(sendmail)
0,0,0,0,K,(kswapd1)
22171648,140202832958628,81,2136,D,(dbus-daemon)
253505536,139901006558652,83,20372,N,(httpd)
114642944,140665295032316,13,1896,D,(crond)
156127232,4838188,158,5620,D,(gnome-keyring-d)
353378304,4196532,1,7484,O,(fail2ban-server)
9469952,4280676,22,2552,D,(gam_server)
156127232,4838188,158,5620,D,(gnome-keyring-d)
16986112,4214236,5,1904,D,(atd)
4038656,4206328,3,1592,C,(mingetty)
4038656,4206328,3,1592,C,(mingetty)
4038656,4206328,3,1592,C,(mingetty)
4038656,4206328,3,1592,C,(mingetty)
4038656,4206328,3,1592,C,(mingetty)
156127232,4838188,158,5620,D,(gnome-keyring-d)
254607360,139901006558652,83,20372,N,(httpd)
268091392,139901006558652,83,20400,N,(httpd)
263806976,139901006558652,83,20372,N,(httpd)
275365888,139901006558652,83,20400,N,(httpd)
273633280,139901006558652,83,20400,N,(httpd)
48308224,4312228,29,5264,D,(devkit-power-da)
56045568,140206266971124,26,6636,C,(ssh-agent)
0,0,0,0,K,(jbd2/sda1-8)
75620352,4197308,1,5216,D,(polkitd)
125161472,6380492,534,9860,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
137289728,4254540,15,4044,D,(gconfd-2)
182956032,4264604,18,5108,F,(gdm-session-wor)
0,0,0,0,D,(kauditd)
166617088,4838188,158,5620,D,(gnome-keyring-d)
542134272,4229804,9,19904,D,(gnome-settings-)
253464576,4403236,52,15656,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
22032384,140495292548260,81,2136,D,(dbus-daemon)
43712512,4376244,45,4712,D,(devkit-disks-da)
43220992,4376244,45,4712,D,(devkit-disks-da)
0,0,0,0,K,(ksoftirqd/0)
137314304,4254540,15,4044,D,(gconfd-2)
141844480,4330484,34,4292,D,(gvfsd)
541470720,4229804,9,19772,D,(gnome-settings-)
184487936,4530244,83,8156,F,(openbox)
141844480,4330484,34,4292,D,(gvfsd)
246075392,4747836,136,15500,F,(metacity)
362340352,4754764,137,23112,F,(gnome-panel)
778137600,6000780,442,32140,A,(nautilus)
582701056,4293884,25,6192,F,(bonobo-activati)
229367808,4230452,9,15300,O,(polkit-gnome-au)
354648064,4754764,137,24020,F,(gnome-panel)
119025664,4243844,13,14868,D,(im-settings-dae)
360042496,4243540,13,22500,F,(wnck-applet)
291385344,4241572,12,21792,F,(notification-ar)
483622912,4367116,43,30444,F,(clock-applet)
266846208,4346116,38,16292,F,(gnome-screensav)
148684800,4346284,38,4588,D,(gvfsd-trash)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
899584000,6000780,442,32872,A,(nautilus)
582701056,4293884,25,6192,F,(bonobo-activati)
229646336,4230452,9,15432,O,(polkit-gnome-au)
41160704,4204004,3,4856,D,(gconf-im-settin)
267137024,4346116,38,16424,F,(gnome-screensav)
119025664,4243844,13,14868,D,(im-settings-dae)
156127232,4838188,158,5620,D,(gnome-keyring-d)
148701184,4346284,38,4588,D,(gvfsd-trash)
335638528,4243540,13,22632,F,(wnck-applet)
321314816,4229292,9,22312,F,(trashapplet)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
137302016,4245564,13,4216,D,(gvfsd-metadata)
10899456,4332916,34,1760,D,(udevd)
291643392,4241572,12,21924,F,(notification-ar)
41160704,4204004,3,4856,D,(gconf-im-settin)
156127232,4838188,158,5620,D,(gnome-keyring-d)
1714982912,45805692,10160,51524,A,(chrome)
277606400,45805692,10160,18816,A,(chrome)
293953536,45805692,10160,20120,A,(chrome)
0,0,0,0,K,(watchdog/0)
137306112,4245564,13,4216,D,(gvfsd-metadata)
0,0,0,0,K,(kpsmoused)
156127232,4838188,158,5620,D,(gnome-keyring-d)
130064384,4346820,38,3368,F,(gdm-binary)
142610432,4384428,47,4876,F,(gdm-simple-slav)
123940864,6016252,445,9564,O,(Xorg)
22503424,4216692,6,3152,D,(dbus-launch)
21766144,139885425644708,81,2136,D,(dbus-daemon)
0,0,0,0,K,(kstriped)
257736704,4403236,52,15672,F,(gnome-session)
137150464,4254540,15,4044,D,(gconfd-2)
299331584,4229804,9,16368,D,(gnome-settings-)
461434880,4747836,136,19052,F,(metacity)
137355264,4330484,34,4240,D,(gvfsd)
140402688,4384428,47,4872,F,(gdm-simple-slav)
229773312,4230452,9,15320,O,(polkit-gnome-au)
378744832,4508132,77,18796,F,(gdm-simple-gree)
182956032,4264604,18,5108,F,(gdm-session-wor)
766685184,45805692,10160,35088,A,(chrome)
0,0,0,0,K,(ksnapd)
156127232,4838188,158,5620,D,(gnome-keyring-d)
7102464,4203572,3,2504,F,(lxsession)
0,0,0,0,K,(usbhid_resumer)
156127232,4838188,158,5620,D,(gnome-keyring-d)
56045568,140268283544564,26,6636,C,(ssh-agent)
156127232,4838188,158,5620,D,(gnome-keyring-d)
137314304,4264604,18,4324,F,(gdm-session-wor)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(flush-8:0)
1020149760,45805692,10160,20120,A,(chrome)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,O,(migration/1)
0,0,0,0,K,(edac-poller)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
142835712,140665295032316,13,2484,D,(crond)
9428992,5048708,209,1716,C,(copia-proc.sh)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(ksoftirqd/1)
0,0,0,0,O,(scsi_eh_3)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(jbd2/sda2-8)
0,0,0,0,K,(jbd2/sdb2-8)
0,0,0,0,K,(kjournald)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(watchdog/1)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(flush-8:32)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
82542592,6380492,534,9860,O,(Xvnc)
142598144,4384428,47,4876,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(events/0)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
2994176,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
4227072,4328382,33,1592,D,(init)
0,0,0,0,K,(events/1)
182956032,4264604,18,5108,F,(gdm-session-wor)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
182956032,4264604,18,5108,F,(gdm-session-wor)
156127232,4838188,158,5620,D,(gnome-keyring-d)
182956032,4264604,18,5108,F,(gdm-session-wor)
233725952,4838188,158,5620,D,(gnome-keyring-d)
253321216,4403236,52,15680,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
22036480,140571408917668,81,2136,D,(dbus-daemon)
156127232,4838188,158,5620,D,(gnome-keyring-d)
108130304,5048708,209,1716,C,(sh)
65851392,4838188,158,5532,D,(gnome-keyring-d)
22503424,4216692,6,3152,D,(dbus-launch)
22003712,140032947397796,81,2136,D,(dbus-daemon)
56045568,139728000611316,26,6636,C,(ssh-agent)
56045568,140396333478900,26,6636,C,(ssh-agent)
542076928,4229804,9,19796,D,(gnome-settings-)
156127232,4838188,158,5620,D,(gnome-keyring-d)
141844480,4330484,34,4292,D,(gvfsd)
184176640,4530244,83,8156,F,(openbox)
347238400,4754764,137,23136,F,(gnome-panel)
701042688,6000780,442,32756,A,(nautilus)
582701056,4293884,25,6192,F,(bonobo-activati)
229646336,4230452,9,15324,O,(polkit-gnome-au)
238419968,4322260,32,15904,F,(xfce4-session)
137121792,4254540,15,4044,D,(gconfd-2)
327737344,4229292,9,22204,F,(trashapplet)
325672960,4243540,13,22140,F,(wnck-applet)
150966272,4294068,25,4776,D,(gvfs-gdu-volume)
25030656,4259124,16,3400,D,(xfconfd)
119173120,4243844,13,14868,D,(im-settings-dae)
229142528,4517244,79,15048,F,(xfwm4)
315756544,4288900,24,18216,F,(xfce4-panel)
611680256,4750124,136,16160,O,(Thunar)
405147648,4452884,64,18924,D,(xfdesktop)
266850304,4346116,38,16316,F,(gnome-screensav)
148672512,4346284,38,4588,D,(gvfsd-trash)
205017088,4212068,5,14460,D,(xfsettingsd)
207532032,4230452,9,14832,O,(polkit-gnome-au)
9482240,4280676,22,2552,D,(gam_server)
241528832,4231316,10,16896,F,(xfce4-settings-)
119013376,4243908,13,14868,D,(im-settings-dae)
236167168,4346116,38,15612,F,(gnome-screensav)
324194304,4228660,9,18368,F,(xfce4-menu-plug)
141844480,4330484,34,4292,D,(gvfsd)
259784704,4209644,4,15136,A,(thunar-tpa)
291401728,4241572,12,21816,F,(notification-ar)
483610624,4367116,43,30468,F,(clock-applet)
41160704,4204004,3,4856,D,(gconf-im-settin)
41152512,4204004,3,4856,D,(gconf-im-settin)
263319552,4232124,10,15848,D,(notification-da)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
108130304,5048708,209,1716,C,(sh)
77393920,6380492,534,9860,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
156127232,4838188,158,5620,D,(gnome-keyring-d)
182956032,4264604,18,5108,F,(gdm-session-wor)
156127232,4838188,158,5620,D,(gnome-keyring-d)
22503424,4216692,6,3152,D,(dbus-launch)
22003712,139902330528932,81,2136,D,(dbus-daemon)
45072384,4211012,5,4504,D,(menu-cached)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
108130304,5048708,209,1716,C,(sh)
22503424,4216692,6,3152,D,(dbus-launch)
22003712,140306040702116,81,2136,D,(dbus-daemon)
56045568,140640786416628,26,6636,C,(ssh-agent)
238419968,4322260,32,15904,F,(xfce4-session)
25030656,4259124,16,3400,D,(xfconfd)
137129984,4254540,15,4044,D,(gconfd-2)
229138432,4517244,79,15048,F,(xfwm4)
313270272,4288900,24,18048,F,(xfce4-panel)
370929664,4750124,136,15808,O,(Thunar)
419008512,4452884,64,19204,D,(xfdesktop)
205017088,4212068,5,14460,D,(xfsettingsd)
207532032,4230452,9,14832,O,(polkit-gnome-au)
156127232,4838188,158,5620,D,(gnome-keyring-d)
119013376,4243908,13,14868,D,(im-settings-dae)
9482240,4280676,22,2552,D,(gam_server)
141844480,4330484,34,4292,D,(gvfsd)
241528832,4231316,10,16896,F,(xfce4-settings-)
156127232,4838188,158,5620,D,(gnome-keyring-d)
236167168,4346116,38,15612,F,(gnome-screensav)
311500800,4228660,9,18344,F,(xfce4-menu-plug)
260763648,4209644,4,15136,A,(thunar-tpa)
56045568,140415689147380,26,6636,C,(ssh-agent)
41152512,4204004,3,4856,D,(gconf-im-settin)
89911296,6380492,534,9860,O,(Xvnc)
156127232,4838188,158,5620,D,(gnome-keyring-d)
140402688,4384428,47,4872,F,(gdm-simple-slav)
156127232,4838188,158,5620,D,(gnome-keyring-d)
238485504,4322260,32,15904,F,(xfce4-session)
137113600,4254540,15,4044,D,(gconfd-2)
156127232,4838188,158,5620,D,(gnome-keyring-d)
25026560,4259124,16,3400,D,(xfconfd)
205017088,4212068,5,14460,D,(xfsettingsd)
182956032,4264604,18,5108,F,(gdm-session-wor)
229081088,4517244,79,15048,F,(xfwm4)
156127232,4838188,158,5620,D,(gnome-keyring-d)
313917440,4288900,24,18048,F,(xfce4-panel)
108130304,5048708,209,1716,C,(sh)
22503424,4216692,6,3152,D,(dbus-launch)
22032384,140539751146660,81,2136,D,(dbus-daemon)
676655104,4750124,136,16152,O,(Thunar)
405278720,4452884,64,18924,D,(xfdesktop)
56045568,140679345247220,26,6636,C,(ssh-agent)
9482240,4280676,22,2552,D,(gam_server)
238645248,4322260,32,15904,F,(xfce4-session)
137117696,4254540,15,4044,D,(gconfd-2)
25030656,4259124,16,3400,D,(xfconfd)
229326848,4517244,79,15048,F,(xfwm4)
205017088,4212068,5,14460,D,(xfsettingsd)
236167168,4346116,38,15612,F,(gnome-screensav)
405106688,4452884,64,18924,D,(xfdesktop)
314269696,4288900,24,18048,F,(xfce4-panel)
207532032,4230452,9,14832,O,(polkit-gnome-au)
241569792,4231316,10,16896,F,(xfce4-settings-)
207536128,4230452,9,14832,O,(polkit-gnome-au)
119013376,4243908,13,14868,D,(im-settings-dae)
141844480,4330484,34,4292,D,(gvfsd)
955334656,4228660,9,18720,F,(xfce4-menu-plug)
259780608,4209644,4,15136,A,(thunar-tpa)
517353472,4750124,136,15808,O,(Thunar)
236167168,4346116,38,15612,F,(gnome-screensav)
119013376,4243908,13,14868,D,(im-settings-dae)
241528832,4231316,10,16896,F,(xfce4-settings-)
324210688,4228660,9,18368,F,(xfce4-menu-plug)
141844480,4330484,34,4292,D,(gvfsd)
259780608,4209644,4,15136,A,(thunar-tpa)
41152512,4204004,3,4856,D,(gconf-im-settin)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
899465216,45805692,10160,19568,A,(chrome)
277606400,45805692,10160,18816,A,(chrome)
283463680,45805692,10160,20120,A,(chrome)
150966272,4294068,25,4776,D,(gvfs-gdu-volume)
150966272,4294068,25,4776,D,(gvfs-gdu-volume)
263299072,4232124,10,15848,D,(notification-da)
150966272,4294068,25,4776,D,(gvfs-gdu-volume)
85770240,6380492,534,9860,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
182956032,4264604,18,5108,F,(gdm-session-wor)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
108130304,5048708,209,1716,C,(sh)
156127232,4838188,158,5620,D,(gnome-keyring-d)
22503424,4216692,6,3152,D,(dbus-launch)
22036480,140314016330916,81,2136,D,(dbus-daemon)
56045568,139964865836020,26,6636,C,(ssh-agent)
140279808,4384428,47,4872,F,(gdm-simple-slav)
117346304,6016252,445,9564,O,(Xorg)
238419968,4322260,32,15904,F,(xfce4-session)
137121792,4254540,15,4044,D,(gconfd-2)
25026560,4259124,16,3400,D,(xfconfd)
229191680,4517244,79,15048,F,(xfwm4)
321306624,4288900,24,18496,F,(xfce4-panel)
605413376,4750124,136,15872,O,(Thunar)
411688960,4452884,64,19204,D,(xfdesktop)
207532032,4230452,9,14832,O,(polkit-gnome-au)
205012992,4212068,5,14460,D,(xfsettingsd)
9465856,4280676,22,2552,D,(gam_server)
119013376,4243908,13,14868,D,(im-settings-dae)
243961856,4231316,10,17064,F,(xfce4-settings-)
141844480,4330484,34,4292,D,(gvfsd)
236167168,4346116,38,15612,F,(gnome-screensav)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
41152512,4204004,3,4856,D,(gconf-im-settin)
45072384,4211012,5,4504,D,(menu-cached)
22503424,4216692,6,3152,D,(dbus-launch)
21766144,139636157228196,81,2136,D,(dbus-daemon)
271257600,4403236,52,17824,F,(gnome-session)
0,0,0,0,O,(gconf-sanity-ch)
156127232,4838188,158,5620,D,(gnome-keyring-d)
41152512,4204004,3,4856,D,(gconf-im-settin)
156127232,4838188,158,5620,D,(gnome-keyring-d)
137355264,4330484,34,4240,D,(gvfsd)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(sync_supers)
156127232,4838188,158,5620,D,(gnome-keyring-d)
393797632,4866676,165,19928,A,(gedit)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
156127232,4838188,158,5620,D,(gnome-keyring-d)
768323584,4228660,9,18744,F,(xfce4-menu-plug)
0,0,0,0,K,(bdi-default)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
137228288,4245564,13,4216,D,(gvfsd-metadata)
315015168,4480556,70,18776,A,(gnome-terminal)
8298496,4204556,3,1648,C,(gnome-pty-helpe)
114806784,5048708,209,1768,C,(bash)
263307264,4232124,10,15848,D,(notification-da)
156127232,4838188,158,5620,D,(gnome-keyring-d)
156127232,4838188,158,5620,D,(gnome-keyring-d)
45072384,4211012,5,4504,D,(menu-cached)
156127232,4838188,158,5620,D,(gnome-keyring-d)
315424768,4480556,70,18776,A,(gnome-terminal)
8298496,4204556,3,1648,C,(gnome-pty-helpe)
112574464,5048708,209,1764,C,(bash)
83824640,6380492,534,9860,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
263311360,4232124,10,15848,D,(notification-da)
182956032,4264604,18,5108,F,(gdm-session-wor)
233725952,4838188,158,5620,D,(gnome-keyring-d)
253579264,4403236,52,15788,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
22036480,139947611690148,81,2136,D,(dbus-daemon)
56045568,139885154362356,26,6636,C,(ssh-agent)
554172416,4229804,9,19920,D,(gnome-settings-)
141844480,4330484,34,4292,D,(gvfsd)
184565760,4530244,83,8156,F,(openbox)
